number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
0,0.8735400771393712,,0.5530710810903547,0.053894084343495754,4.0,,,xgboost,11.0,0.8368284538339504,COMPLETE,0 days 00:00:26.658104
1,0.9180309315783918,1.8707295573074836,,,,,,svm,,,COMPLETE,0 days 00:02:36.224328
2,0.9188130862735142,,0.8590667074280325,0.1868654083714506,9.0,,,lightgbm,5.0,0.9186795364323295,COMPLETE,0 days 00:00:23.597825
3,0.9211114622000968,,0.6227847831134559,0.22535557477255022,5.0,,,xgboost,20.0,0.6848382091966002,COMPLETE,0 days 00:00:30.676288
4,0.9190105508656474,0.548100389295044,,,,,,svm,,,COMPLETE,0 days 00:01:43.930808
5,0.8870166643452908,,,,8.0,1.0,4.0,random_forest,7.0,,COMPLETE,0 days 00:00:24.980335
6,0.9125386974985908,,0.8008848438562332,0.07545996969791166,4.0,,,xgboost,29.0,0.7438022507169675,COMPLETE,0 days 00:00:29.181740
7,0.9129737998147318,,0.7780238744823555,0.010787906682207488,5.0,,,lightgbm,17.0,0.696052538820969,COMPLETE,0 days 00:00:26.638598
8,0.8925720994499615,,,,7.0,1.0,3.0,random_forest,9.0,,COMPLETE,0 days 00:00:24.812078
9,0.9281626431619294,,0.5536061350029483,0.1636780487858024,9.0,,,xgboost,27.0,0.8686144970396873,COMPLETE,0 days 00:00:39.486064
10,0.9201199946291992,0.1717569119219084,,,,,,svm,,,COMPLETE,0 days 00:01:19.306643
11,0.9254029952267739,,0.9960166278064961,0.29504735391680664,9.0,,,xgboost,29.0,0.5115355573168874,COMPLETE,0 days 00:00:42.652066
12,0.9267974046763586,,0.9914111069568899,0.2844819521248073,9.0,,,xgboost,30.0,0.5488740697279052,COMPLETE,0 days 00:00:42.566993
13,0.9271070232072178,,0.992801649368751,0.29199532507652115,9.0,,,xgboost,28.0,0.5133829651040189,COMPLETE,0 days 00:00:44.039900
14,0.9259632339077039,,0.6502409963165858,0.2973618796586892,7.0,,,xgboost,24.0,0.5180000507632628,COMPLETE,0 days 00:00:31.025249
15,0.9238197394824693,,0.647410058032163,0.1351675934599639,7.0,,,xgboost,24.0,0.9908943928528797,COMPLETE,0 days 00:00:36.299909
16,0.9233143387752268,,0.8869269926864237,0.1317402950907591,7.0,,,xgboost,23.0,0.9801145021803165,COMPLETE,0 days 00:00:36.122927
17,0.9270619492607576,,0.5135967886742301,0.22496896681139816,8.0,,,xgboost,24.0,0.8432138259611286,COMPLETE,0 days 00:00:33.725439
18,0.9264769363689719,,0.5313755296170837,0.22322018885690145,8.0,,,lightgbm,15.0,0.8576808956496635,COMPLETE,0 days 00:00:26.843955
19,0.9015772460920903,,,,8.0,5.0,10.0,random_forest,14.0,,COMPLETE,0 days 00:00:24.759265
20,0.8687844727017101,,,,3.0,5.0,10.0,random_forest,27.0,,COMPLETE,0 days 00:00:24.997274
21,0.9162723448913971,,0.715788868843632,0.1729220899297278,3.0,,,xgboost,27.0,0.6148127074669266,COMPLETE,0 days 00:00:26.124004
22,0.9284454313072835,,0.5192048272024758,0.23600305883487194,9.0,,,xgboost,26.0,0.8331591886054256,COMPLETE,0 days 00:00:36.038847
23,0.9269184303774635,,0.5004903222385572,0.24104920051766543,9.0,,,xgboost,21.0,0.8307858996142515,COMPLETE,0 days 00:00:36.391266
24,0.9273113577184077,,0.5888257985764386,0.25626201894965056,9.0,,,xgboost,21.0,0.7950727805734569,COMPLETE,0 days 00:00:36.854194
25,0.9286689292126616,,0.5965310460399806,0.2577740274934808,9.0,,,xgboost,27.0,0.9038257669942981,COMPLETE,0 days 00:00:37.425510
26,0.9265958206984016,,0.5794240900771221,0.25657675256543633,8.0,,,xgboost,21.0,0.7883355383892259,COMPLETE,0 days 00:00:32.647845
27,0.9272577103920373,,0.6984053893677894,0.19889844164469916,8.0,,,xgboost,26.0,0.9069425593033555,COMPLETE,0 days 00:00:37.317114
28,0.9177953429112974,2.926970352615548,,,,,,svm,,,COMPLETE,0 days 00:02:55.255954
29,0.9267029908936868,,0.6044147873974998,0.1554943233469176,6.0,,,lightgbm,26.0,0.9118548568076502,COMPLETE,0 days 00:00:27.533077
30,0.917792152801598,2.9428114013418103,,,,,,svm,,,COMPLETE,0 days 00:02:40.623301
31,0.9205390555477431,,0.5552841900469652,0.1992330554853601,6.0,,,xgboost,18.0,0.8868784270814212,COMPLETE,0 days 00:00:28.026468
32,0.9269345513623755,,0.5794329709773571,0.2597051611164516,9.0,,,xgboost,22.0,0.7843134117282423,COMPLETE,0 days 00:00:35.890100
33,0.9276348689093684,,0.5842349236001362,0.2616167992956317,9.0,,,xgboost,22.0,0.7927320792331248,COMPLETE,0 days 00:00:38.574189
34,0.9284394833683073,,0.6670740820879946,0.2614712343886674,9.0,,,xgboost,25.0,0.7766896955427708,COMPLETE,0 days 00:00:36.682754
35,0.9280692849596749,,0.6776176988969925,0.26884743865728494,9.0,,,xgboost,25.0,0.9472546405459469,COMPLETE,0 days 00:00:38.784576
36,0.9212952777894278,,0.6750239503486444,0.09403311095427669,8.0,,,xgboost,25.0,0.9444581237534704,COMPLETE,0 days 00:00:40.731011
37,0.9274901418818816,,0.638105428970021,0.23444142791433148,8.0,,,xgboost,30.0,0.7261040442884422,COMPLETE,0 days 00:00:35.823568
38,0.9300368995856997,,0.6232261412264042,0.2310860946573628,9.0,,,lightgbm,30.0,0.7431875264639899,COMPLETE,0 days 00:00:28.378081
39,0.9298107764332864,,0.5448926070019952,0.20511956313475327,9.0,,,lightgbm,28.0,0.8726693571165554,COMPLETE,0 days 00:00:28.453383
40,0.9293665490619792,,0.746180983538484,0.2090115901233439,8.0,,,lightgbm,28.0,0.8213989753813259,COMPLETE,0 days 00:00:27.919055
