number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
31,0.8986221896968,,,,7.0,1.0,10.0,random_forest,24.0,,COMPLETE,0 days 00:00:14.292301
32,0.9084099591645941,,0.8705312865388524,0.24502637260991825,8.0,,,lightgbm,26.0,0.7550749648778352,COMPLETE,0 days 00:00:13.924541
33,0.9077625374648047,,0.8626510177518553,0.24808041406757592,8.0,,,lightgbm,27.0,0.7513301151150854,COMPLETE,0 days 00:00:14.222351
34,0.9063019120220656,,0.8037741067192589,0.019555949012123097,8.0,,,lightgbm,27.0,0.7654359195040461,COMPLETE,0 days 00:00:14.023007
35,0.9089510095514611,,0.7938131268707436,0.17535078011729802,9.0,,,lightgbm,23.0,0.7763498112295893,COMPLETE,0 days 00:00:13.994809
36,0.9029741115880526,0.27568687368492695,,,,,,svm,,,COMPLETE,0 days 00:00:27.083007
37,0.9026387516302746,0.37674286735525375,,,,,,svm,,,COMPLETE,0 days 00:00:29.872121
38,0.903696753710534,,,,9.0,5.0,7.0,random_forest,23.0,,COMPLETE,0 days 00:00:14.051516
39,0.9031625388940508,,,,9.0,5.0,7.0,random_forest,22.0,,COMPLETE,0 days 00:00:13.829985
40,0.9083494293405506,,0.7978105644895036,0.13630684109917,9.0,,,lightgbm,20.0,0.8450620608673287,COMPLETE,0 days 00:00:12.889932
41,0.908037098800453,,0.8047531625103375,0.13626727088089738,9.0,,,lightgbm,20.0,0.8339889881680372,COMPLETE,0 days 00:00:13.404784
42,0.9085928827824548,,0.886679116996365,0.18249756699968406,8.0,,,lightgbm,24.0,0.7776247225668053,COMPLETE,0 days 00:00:13.801537
43,0.9086646603366842,,0.8846091496058379,0.18314747174665366,8.0,,,lightgbm,18.0,0.7698569559667364,COMPLETE,0 days 00:00:13.163238
44,0.9084799987075565,,0.9565034430587284,0.2035920062235922,7.0,,,lightgbm,17.0,0.7348332027116595,COMPLETE,0 days 00:00:13.449395
45,0.9082680963440876,,0.8374669966410484,0.16127798972757007,7.0,,,lightgbm,17.0,0.7242300887630311,COMPLETE,0 days 00:00:13.531300
46,0.9064247909173001,,0.8233830516440888,0.1577715800036715,7.0,,,xgboost,17.0,0.6511821643652074,COMPLETE,0 days 00:00:16.226563
47,0.9059201232955904,,0.8952316582003998,0.15767613310391526,7.0,,,xgboost,16.0,0.6821068670634771,COMPLETE,0 days 00:00:20.502590
48,0.908457563323609,,0.8962903042179476,0.20216055786696824,9.0,,,lightgbm,15.0,0.5028568631892465,COMPLETE,0 days 00:00:18.470435
49,0.9086833535581059,,0.7694511597854671,0.1960792124655749,9.0,,,lightgbm,19.0,0.5150726822797663,COMPLETE,0 days 00:00:10.577488
