number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
0,0.708644100514532,,0.5481479318818143,0.282901105559806,9.0,,,xgboost,26.0,0.7983154630706824,COMPLETE,0 days 00:00:41.962210
1,0.6777234159681559,,,,7.0,3.0,3.0,random_forest,14.0,,COMPLETE,0 days 00:00:22.739151
2,0.6959722008273458,,0.8058029383067289,0.07350009062541124,6.0,,,lightgbm,14.0,0.5802144794847308,COMPLETE,0 days 00:00:21.603611
3,0.6954466206230091,2.145470455740085,,,,,,svm,,,COMPLETE,0 days 00:02:03.563176
4,0.6996310308447526,,0.5550760316599128,0.04222377714099747,7.0,,,xgboost,22.0,0.6091720816931712,COMPLETE,0 days 00:00:32.599193
5,0.6955740567090453,1.8509821554655386,,,,,,svm,,,COMPLETE,0 days 00:02:04.726054
6,0.6761586124168405,,,,7.0,5.0,5.0,random_forest,13.0,,COMPLETE,0 days 00:00:22.593415
7,0.7096863529756372,,0.9037943829857923,0.16408744865880956,6.0,,,lightgbm,24.0,0.5955608481116264,COMPLETE,0 days 00:00:24.078404
8,0.673451120386511,,0.7551648710692125,0.03311147436964251,4.0,,,lightgbm,8.0,0.5626914482908886,COMPLETE,0 days 00:00:22.168529
9,0.6952855721658521,2.6582742413526823,,,,,,svm,,,COMPLETE,0 days 00:01:53.969055
10,0.705634080098322,,0.9124080339012333,0.2262239188778134,5.0,,,lightgbm,13.0,0.9166478836390646,COMPLETE,0 days 00:00:23.620387
11,0.7035611390029723,,0.9785398316463407,0.15364547886914745,3.0,,,lightgbm,30.0,0.6975604548167277,COMPLETE,0 days 00:00:24.277538
12,0.7089558109979163,,0.5166476935260277,0.2799074329195092,9.0,,,xgboost,25.0,0.8531548700704439,COMPLETE,0 days 00:00:39.947886
13,0.709149009807239,,0.6463447779628353,0.1612588239827918,8.0,,,xgboost,22.0,0.8472235614805351,COMPLETE,0 days 00:00:38.580372
14,0.7094634931803893,,0.650271247766191,0.16745638578525038,9.0,,,xgboost,22.0,0.8583544706593489,COMPLETE,0 days 00:00:46.010952
15,0.7080861244850071,,0.665048587915925,0.1522534824230444,8.0,,,xgboost,20.0,0.715198529429197,COMPLETE,0 days 00:00:36.520957
16,0.7078101440242941,,0.6726476605700275,0.1492810773661907,5.0,,,lightgbm,21.0,0.9884056731684008,COMPLETE,0 days 00:00:23.503679
17,0.7113394514686232,,0.8707056532857338,0.2103474801114612,5.0,,,lightgbm,30.0,0.9793416329325833,COMPLETE,0 days 00:00:24.572552
18,0.684635360637858,,,,6.0,1.0,10.0,random_forest,29.0,,COMPLETE,0 days 00:00:23.093538
19,0.7113885463361739,,0.8790912184980059,0.22792304571662977,5.0,,,lightgbm,30.0,0.6298909613065026,COMPLETE,0 days 00:00:23.641926
20,0.7113514039447718,,0.8794898524966033,0.21771371001897402,5.0,,,lightgbm,26.0,0.6551472885867096,COMPLETE,0 days 00:00:24.600571
21,0.7097118797237414,,0.8434954066491236,0.22795801045648412,4.0,,,lightgbm,28.0,0.500842013684066,COMPLETE,0 days 00:00:24.378610
22,0.7099619322279102,,0.8498969936899158,0.22901212500465076,4.0,,,lightgbm,28.0,0.6759698159823218,COMPLETE,0 days 00:00:25.015325
23,0.7115807465773173,,0.88701826203701,0.21950191930952295,5.0,,,lightgbm,27.0,0.6562503947322829,COMPLETE,0 days 00:00:25.065052
24,0.711865565704667,,0.9923656172226012,0.2007929295887218,5.0,,,lightgbm,30.0,0.6508618624761258,COMPLETE,0 days 00:00:24.628196
25,0.7073075135310906,,0.9973388783936102,0.25786926949360356,3.0,,,lightgbm,26.0,0.6520030057654512,COMPLETE,0 days 00:00:23.896894
26,0.6991667982158912,,0.9978730917490283,0.19433955679313342,3.0,,,lightgbm,18.0,0.6409364456967419,COMPLETE,0 days 00:00:23.047327
27,0.7051145561793569,,0.9437122041371793,0.1957271037188082,4.0,,,lightgbm,18.0,0.745168043571218,COMPLETE,0 days 00:00:22.875353
28,0.6750267202122417,,0.928736207738508,0.11146281552022935,4.0,,,lightgbm,5.0,0.7564828559886476,COMPLETE,0 days 00:00:21.150304
29,0.7080687642631397,,0.8032277854901826,0.1211259928018521,5.0,,,lightgbm,28.0,0.5343242158187687,COMPLETE,0 days 00:00:24.712717
30,0.7010188960570556,0.10145663890931034,,,,,,svm,,,COMPLETE,0 days 00:00:59.544389
31,0.6978959338948578,0.40721051997515323,,,,,,svm,,,COMPLETE,0 days 00:01:15.873098
32,0.7116459138504854,,0.8901773722339188,0.25212563402680843,5.0,,,lightgbm,27.0,0.6321192997540372,COMPLETE,0 days 00:00:24.573104
33,0.6817761937814607,,,,5.0,5.0,10.0,random_forest,30.0,,COMPLETE,0 days 00:00:21.398781
34,0.7118400497916216,,0.9539172291887208,0.24783484010220244,5.0,,,lightgbm,30.0,0.6324163883261212,COMPLETE,0 days 00:00:24.402359
35,0.7105627048363283,,0.9470978968424956,0.2542057096939207,6.0,,,lightgbm,24.0,0.6389856461566746,COMPLETE,0 days 00:00:25.452758
36,0.7114296769934318,,0.9522284059430619,0.2559563944713963,6.0,,,lightgbm,24.0,0.7052039350154851,COMPLETE,0 days 00:00:24.120393
37,0.7120036371230528,,0.9603621574722323,0.25604354516055866,6.0,,,lightgbm,27.0,0.7066020029053007,COMPLETE,0 days 00:00:24.976531
38,0.6718572450488413,,,,4.0,1.0,2.0,random_forest,27.0,,COMPLETE,0 days 00:00:21.350890
39,0.6858710168468729,,,,7.0,1.0,2.0,random_forest,27.0,,COMPLETE,0 days 00:00:23.749401
40,0.7111236233520689,,0.9644014925123099,0.26957163840607756,7.0,,,lightgbm,26.0,0.7690302277217491,COMPLETE,0 days 00:00:24.164931
41,0.709368059658413,,0.9700630492707077,0.2660851310434316,6.0,,,lightgbm,16.0,0.7586763857804141,COMPLETE,0 days 00:00:23.869124
42,0.7115145735071599,,0.9127956078958742,0.29966745739043005,6.0,,,lightgbm,28.0,0.6782940070525982,COMPLETE,0 days 00:00:24.666381
43,0.7114821251075072,,0.913867554979919,0.2975679732061522,5.0,,,lightgbm,29.0,0.6779390701004163,COMPLETE,0 days 00:00:24.273204
44,0.7112393848167221,,0.9286815898104503,0.24083247152219345,5.0,,,lightgbm,25.0,0.6089834684968015,COMPLETE,0 days 00:00:22.918203
45,0.7114443697994112,,0.9948209471998967,0.242708214145414,5.0,,,lightgbm,24.0,0.6152721285772793,COMPLETE,0 days 00:00:24.501928
46,0.6961906249589619,1.082322674517573,,,,,,svm,,,COMPLETE,0 days 00:01:34.905126
47,0.6962346871560191,1.0450405702736207,,,,,,svm,,,COMPLETE,0 days 00:01:33.424730
48,0.7108937708551752,,0.8140891577303003,0.19684457961199156,6.0,,,lightgbm,27.0,0.5693178793126134,COMPLETE,0 days 00:00:24.427708
49,0.7102148801977135,,0.8231727892205614,0.19074035843032153,6.0,,,lightgbm,27.0,0.5704729576765084,COMPLETE,0 days 00:00:17.686608
