number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
16,0.9094925464909975,,0.6791380160402318,0.2777916274676987,6.0,,,lightgbm,30.0,0.6765643095377738,COMPLETE,0 days 00:00:13.900336
17,0.9045175626545078,,0.6667218051166386,0.09369621722761343,3.0,,,lightgbm,16.0,0.6988040008892609,COMPLETE,0 days 00:00:11.873189
18,0.9046794316851478,,0.5393066496714891,0.09019246739558394,3.0,,,lightgbm,16.0,0.7107312862020365,COMPLETE,0 days 00:00:12.899549
19,0.9076005396416177,,0.5126883528912778,0.15251940251386584,4.0,,,lightgbm,16.0,0.7485817014456937,COMPLETE,0 days 00:00:12.435339
20,0.9106778181805004,,0.6019395904823486,0.15468786775967472,7.0,,,lightgbm,25.0,0.6186044950855171,COMPLETE,0 days 00:00:13.733021
21,0.9072593909473939,,0.6103343364713605,0.2088917682606679,7.0,,,lightgbm,6.0,0.6166756406731984,COMPLETE,0 days 00:00:12.549369
22,0.9102884517486559,,0.6192399502975459,0.15843750058896314,7.0,,,lightgbm,25.0,0.6232404259827448,COMPLETE,0 days 00:00:14.372913
23,0.9103479090500711,,0.6423363817858517,0.1463511597313639,8.0,,,lightgbm,25.0,0.6189688355000371,COMPLETE,0 days 00:00:13.931574
24,0.910860096497188,,0.5936091736192096,0.13959387224784825,8.0,,,lightgbm,25.0,0.6159536393908984,COMPLETE,0 days 00:00:14.205109
25,0.904567019194365,0.14718246761110532,,,,,,svm,,,COMPLETE,0 days 00:00:24.946141
26,0.9045017485520798,0.15675635452015224,,,,,,svm,,,COMPLETE,0 days 00:00:23.303526
27,0.9097878778983177,,0.5460660497090479,0.05851146488302908,8.0,,,lightgbm,25.0,0.7634788777944247,COMPLETE,0 days 00:00:13.112204
28,0.9106141142888294,,0.5712904885807527,0.1398475738778713,8.0,,,lightgbm,26.0,0.7678668668020902,COMPLETE,0 days 00:00:14.033204
29,0.9108178604741156,,0.5916300278060798,0.14228875476354025,8.0,,,lightgbm,29.0,0.6191538501424654,COMPLETE,0 days 00:00:13.392987
30,0.9101727764534212,,0.5668607726933387,0.21687199290180625,9.0,,,lightgbm,29.0,0.791783740706242,COMPLETE,0 days 00:00:20.201553
31,0.9102893121129915,,0.5024467708872553,0.21070184407071801,9.0,,,lightgbm,30.0,0.6062371313103894,COMPLETE,0 days 00:00:21.752386
32,0.9105544851600641,,0.5764773503096353,0.14260643922345748,8.0,,,lightgbm,28.0,0.7297765332123881,COMPLETE,0 days 00:00:14.411832
33,0.9107376083553005,,0.5822385639863564,0.13359948407825925,8.0,,,lightgbm,28.0,0.5120454997164869,COMPLETE,0 days 00:00:13.678743
34,0.9105417107963817,,0.7221220582063479,0.12657875270675129,8.0,,,lightgbm,24.0,0.6584676323497022,COMPLETE,0 days 00:00:14.023842
35,0.909868116051951,,0.7167882841977133,0.12567734998257035,7.0,,,lightgbm,23.0,0.5179354304757348,COMPLETE,0 days 00:00:13.123715
36,0.9097053666925272,,0.6397515441761616,0.07592342805406312,7.0,,,lightgbm,28.0,0.5242281821211305,COMPLETE,0 days 00:00:14.074279
37,0.9037251745339656,,,,7.0,1.0,10.0,random_forest,28.0,,COMPLETE,0 days 00:00:13.721651
38,0.9044225078254015,,,,9.0,1.0,10.0,random_forest,28.0,,COMPLETE,0 days 00:00:15.016655
39,0.9020375214651452,2.895165000426986,,,,,,svm,,,COMPLETE,0 days 00:00:46.315910
40,0.9020230992961572,2.9846513296929063,,,,,,svm,,,COMPLETE,0 days 00:00:47.917682
41,0.9106929041383602,,0.5420665892754022,0.1652246658681978,8.0,,,lightgbm,23.0,0.5710127594706566,COMPLETE,0 days 00:00:13.988665
42,0.9106634734856099,,0.5382143587665252,0.16648781722415135,8.0,,,lightgbm,23.0,0.5648709665039294,COMPLETE,0 days 00:00:13.438836
43,0.910653309072026,,0.5415551556467063,0.172303470556526,8.0,,,lightgbm,22.0,0.5565683349666813,COMPLETE,0 days 00:00:14.102604
44,0.9106393273510246,,0.6038607084853701,0.19005034495323356,8.0,,,lightgbm,26.0,0.5514165589360912,COMPLETE,0 days 00:00:14.028595
45,0.9104942010476792,,0.608316069816888,0.19253986997885258,7.0,,,lightgbm,26.0,0.5851647262066183,COMPLETE,0 days 00:00:14.240891
46,0.9100583559663517,,0.6420986044625747,0.10276371670576458,7.0,,,lightgbm,24.0,0.5877133467402038,COMPLETE,0 days 00:00:14.024355
47,0.9068783021186264,,0.6506732580271264,0.10409987884352778,9.0,,,xgboost,20.0,0.5930964799602277,COMPLETE,0 days 00:00:16.805207
48,0.9087246109443686,,0.5760104003387267,0.1323635822244902,9.0,,,xgboost,20.0,0.5010577823084027,COMPLETE,0 days 00:00:16.470427
49,0.9059826434297641,,,,8.0,3.0,6.0,random_forest,30.0,,COMPLETE,0 days 00:00:13.874908
